date,Station_No,TSP,PM2.5,O3,CO,NO2,SO2,Temperature,Humidity
26-03-2021 08:00,4,65.09166667,22.27,38.2785,1036.748,13.86406667,304.3566667,30.42166667,58.99166667
26-03-2021 09:00,4,95.74833333,27.76166667,60.72213333,850.905,2.823,304.3566667,32.315,53.305
26-03-2021 10:00,4,76.23833333,24.93,60.2641,711.666,0.407766667,371.6033333,34.20833333,48.06166667
26-03-2021 11:00,4,64.99333333,20.11333333,26.14061667,598.212,0,402.17,35.835,42.90166667
26-03-2021 12:00,4,42.57333333,17.20166667,14.78793333,517.992,0,449.7666667,36.51,40.59166667
26-03-2021 13:00,4,60.16666667,16.74166667,29.60858333,612.155,0.0941,498.2366667,36.88,39.62666667
26-03-2021 14:00,4,53.22666667,18.48666667,84.11455,683.78,6.1165,497.3633333,35.71666667,46.82833333
26-03-2021 15:00,4,112.2516667,26.14833333,76.88416667,858.545,15.4324,498.6733333,34.96,50.805
26-03-2021 16:00,4,90.73,23.23333333,71.8458,1099.205,30.36293333,489.0666667,33.46,53.62833333
26-03-2021 17:00,4,81.055,23.94333333,55.09486667,1002.177,30.55113333,394.7466667,32.37333333,53.41666667
26-03-2021 18:00,4,59.17179487,22.05128205,68.95666667,1160.398462,48.98025641,392.3282051,31.4025641,57.05384615
03-04-2021 00:00,4,29.63333333,13.54444444,119.8520556,586.6883333,69.634,136.8222222,22.36944444,83.08611111
03-04-2021 01:00,4,33.00857143,15.98571429,115.0878857,675.8125714,81.78634286,151.2114286,24.33428571,89.62285714
03-04-2021 02:00,4,36.35333333,18.195,96.7759,669.837,71.54736667,152.3966667,24.705,93.46166667
03-04-2021 03:00,4,46.50333333,21.97,88.7276,607.762,58.84386667,135.8033333,24.58666667,93.70333333
03-04-2021 04:00,4,49.925,23.12166667,89.44736667,715.104,69.41443333,157.2,24.74166667,93.94166667
03-04-2021 05:00,4,64.52,29.20833333,86.30656667,804.874,75.71913333,176.85,25.13666667,94.12166667
03-04-2021 06:00,4,59.43333333,25.68833333,90.4943,1324.394,81.6788,247.1533333,25.42666667,94.23
03-04-2021 07:00,4,61.40166667,26.09,85.48865,1659.026,74.02533333,315.71,25.91833333,94.31
03-04-2021 08:00,4,78.35084746,32.98983051,92.62698305,1349.560678,71.86688136,284.2033898,28.20338983,85.17627119
03-04-2021 09:00,4,90.91166667,36.81333333,89.34921667,1387.806,60.44356667,309.5966667,29.77166667,79.13166667
03-04-2021 10:00,4,67.05833333,27.86166667,71.74765,1024.715,37.5459,290.3833333,31.615,71.06166667
03-04-2021 11:00,4,57.745,25.24166667,54.80041667,794.178,7.4339,283.3966667,32.65833333,64.98
03-04-2021 12:00,4,76.41,33.12166667,67.85436667,680.533,0.062733333,265.93,33.315,60.19833333
03-04-2021 13:00,4,100.7066667,41.88,89.5128,704.599,0.721433333,290.82,34.675,56.46666667
03-04-2021 14:00,4,85.025,34.88666667,93.27521667,660.096,1.882,318.7666667,34.995,55.49
03-04-2021 15:00,4,64.58,23.70666667,75.64093333,737.833,8.029866667,362.87,34.26833333,57.94833333
03-04-2021 16:00,4,105.4083333,37.86166667,83.32935,955.573,37.79683333,386.0133333,32.90833333,61.21166667
03-04-2021 17:00,4,63.27213115,24.71147541,82.28509836,1019.376393,49.79586885,351.3377049,31.5295082,65.28196721
03-04-2021 18:00,4,45.90169492,19.4220339,88.93388136,1032.565424,67.81579661,311.2915254,30.37627119,70.17627119
03-04-2021 19:00,4,39.21666667,16.59666667,80.64658333,981.167,66.77963333,287.3266667,29.52333333,72.73
03-04-2021 20:00,4,43.66,18.55,77.27676667,1042.096,66.30913333,278.1566667,28.95833333,74.50166667
03-04-2021 21:00,4,55.30666667,22.81833333,81.10461667,994.728,73.8685,260.2533333,28.69,76.105
03-04-2021 22:00,4,51.67333333,21.34333333,75.08475,870.005,70.4809,238.42,28.42333333,77.50666667
03-04-2021 23:00,4,51.60166667,21.66166667,74.9866,733.249,72.39426667,204.36,28.18666667,79.025
04-04-2021 00:00,4,45.92,19.6,70.83158333,583.505,69.38306667,183.4,27.93833333,81.02166667
04-04-2021 01:00,4,36.34166667,15.6,58.26838333,494.881,55.95813333,180.3433333,27.785,80.42333333
04-04-2021 02:00,4,35.6,15.14,55.45475,477.691,53.85656667,178.5966667,27.61833333,80.185
04-04-2021 03:00,4,41.94833333,17.60166667,56.79613333,516.273,63.047,167.2433333,27.455,79.83333333
04-04-2021 04:00,4,38.77833333,16.69333333,52.15036667,590.381,56.9305,174.6666667,27.34833333,78.795
04-04-2021 05:00,4,45.58166667,18.52,58.75913333,733.631,61.9178,190.8233333,27.28166667,79.195
04-04-2021 06:00,4,48.70666667,19.98833333,61.80178333,948.506,64.58396667,234.9266667,27.68833333,79.63833333
04-04-2021 07:00,4,48.80333333,20.25,50.93985,948.315,49.90436667,264.62,29.47166667,73.71333333
04-04-2021 08:00,4,38.745,16.47666667,26.3042,847.276,22.64673333,293.0033333,31.69166667,66.275
04-04-2021 09:00,4,42.40166667,17.74,21.33126667,849.759,3.764,319.2033333,32.54666667,61.99666667
04-04-2021 10:00,4,41.775,17.715,41.4193,940.866,6.3047,342.3466667,32.95166667,58.99166667
04-04-2021 11:00,4,36.375,16.17666667,26.3042,713.194,0.1882,333.6133333,34.465,52.61666667
04-04-2021 12:00,4,40.21,17.00833333,43.15328333,755.596,2.823,361.56,34.61166667,54.185
04-04-2021 13:00,4,70.07272727,28.41454545,120.8137273,814.4934545,60.9768,300.5854545,28.18363636,84.88727273
04-04-2021 14:00,4,50.66949153,22.1,140.5374915,1066.362712,108.9646102,259.3355932,25,99.0559322
04-04-2021 15:00,4,51.76590909,23.32272727,140.9790909,2156.042727,123.8698182,439.4454545,25.57954545,90.77727273
04-04-2021 16:00,4,56.06833333,23.35,86.79731667,1564.863,78.6676,379.9,27.76166667,93.89833333
04-04-2021 17:00,4,52.92,21.45,55.06215,1250.477,52.25686667,314.8366667,26.83666667,91.30833333
04-04-2021 18:00,4,61.66166667,25.41833333,68.18153333,1155.359,63.76843333,277.2833333,27.76833333,83.27333333
04-04-2021 19:00,4,71.23,29.92166667,70.2754,1193.941,69.41443333,283.3966667,28.86666667,75.835
04-04-2021 20:00,4,66.24333333,27.44833333,60.52583333,1079.723,59.69076667,268.55,28.56666667,75.67833333
04-04-2021 21:00,4,71.265,29.54666667,65.23703333,910.688,61.41593333,234.0533333,28.25666667,78.775
04-04-2021 22:00,4,75.31333333,31.07333333,72.33655,838.49,67.03056667,216.15,28.03833333,80.605
04-04-2021 23:00,4,81.80333333,33.15333333,74.46313333,728.665,71.6101,191.26,27.835,82.305
05-04-2021 00:00,4,74.30666667,30.36833333,70.50441667,569.753,63.07836667,164.6233333,27.60166667,83.42333333
05-04-2021 01:00,4,68.86666667,27.94666667,65.23703333,509.015,57.99696667,155.89,27.34166667,83.655
05-04-2021 02:00,4,80.87,31.57833333,65.3679,535.373,64.4585,154.1433333,27.03166667,84.885
05-04-2021 03:00,4,82.025,31.80666667,64.48455,533.845,59.3771,156.7633333,26.79666667,85.09166667
05-04-2021 04:00,4,97.23666667,38.03,64.48455,696.386,65.3054,176.85,26.50833333,86.06333333
05-04-2021 05:00,4,173.2533333,69.135,69.32661667,1334.135,77.41293333,284.27,26.20833333,88.39
05-04-2021 06:00,4,170.7566667,64.92333333,72.46741667,2115.898,79.4204,448.8933333,26.51166667,87.75333333
05-04-2021 07:00,4,149.9516667,59.06833333,79.23976667,2167.468,69.38306667,461.5566667,27.65333333,83.19833333
05-04-2021 08:00,4,129.36,52,73.12175,1553.594,41.18443333,365.49,29.485,75.715
05-04-2021 09:00,4,105.5066667,42.475,64.1901,903.621,11.6684,296.4966667,31.28166667,67.46166667
05-04-2021 10:00,4,98.91833333,38.93,76.42613333,790.549,4.5168,302.1733333,32.73666667,62.025
05-04-2021 11:00,4,99.335,37.01333333,68.47598333,741.653,0.690066667,315.2733333,34.17666667,57.08333333
05-04-2021 12:00,4,85.03666667,35.6,74.92116667,672.702,0,326.19,34.86833333,54.44
05-04-2021 13:00,4,92.47666667,36.34166667,109.04465,781.572,7.182966667,314.8366667,34.54166667,56.51666667
05-04-2021 14:00,4,63.20666667,25.18333333,58.62826667,688.746,0.439133333,333.6133333,34.74333333,50.88333333
05-04-2021 15:00,4,101.4316667,27.46666667,63.63391667,841.928,13.23673333,350.6433333,33.53333333,54.21166667
05-04-2021 16:00,4,83.41333333,28.78333333,82.93675,1276.071,47.48913333,384.7033333,32.13,58.97
05-04-2021 17:00,4,92.92166667,29,83.46021667,1594.659,55.86403333,434.92,31.41333333,61.79666667
05-04-2021 18:00,4,85.255,28.94666667,70.89701667,1240.354,57.9656,328.81,30.51333333,62.205
05-04-2021 19:00,4,78.245,27.5,62.68513333,1140.079,53.76246667,299.1166667,29.86,61.77166667
05-04-2021 20:00,4,77.84666667,28.67166667,66.41483333,1186.301,61.9178,287.7633333,29.4,62.59833333
05-04-2021 21:00,4,75.19666667,28.70833333,64.90986667,1056.23,56.52273333,261.5633333,28.945,64.465
05-04-2021 22:00,4,78.07333333,30.19333333,68.41055,960.348,63.48613333,234.49,28.67333333,65.81833333
05-04-2021 23:00,4,72.71666667,29.06666667,71.2569,817.48,68.66163333,211.3466667,28.26,67.69
06-04-2021 00:00,4,73.77,28.70666667,73.18718333,769.539,73.33526667,186.8933333,28.16666667,68.06833333
06-04-2021 01:00,4,77.84166667,30.31833333,70.17725,645.962,70.575,165.9333333,27.99833333,68.60833333
06-04-2021 02:00,4,86.72166667,33.31166667,78.87988333,668.882,77.0679,164.6233333,27.56166667,73.40166667
06-04-2021 03:00,4,87.35,34.13,79.73051667,704.981,75.3741,173.7933333,27.14833333,77.70833333
06-04-2021 04:00,4,91.025,35.68,76.32798333,750.63,74.2449,173.3566667,26.65166667,80.35666667
06-04-2021 05:00,4,92.32833333,36.36833333,77.66936667,863.702,78.7617,195.19,26.40333333,81.95833333
06-04-2021 06:00,4,110.125,40.63333333,71.87851667,1384.177,73.61756667,297.8066667,26.95666667,80.51833333
06-04-2021 07:00,4,96.07833333,38.09833333,56.40353333,1319.619,50.87673333,297.37,28.65333333,73.70166667
06-04-2021 08:00,4,91.67666667,35.25666667,35.03955,1127.282,19.22776667,292.5666667,30.71833333,63.39833333
06-04-2021 09:00,4,99.70166667,32.69833333,25.25726667,892.543,1.6938,282.0866667,32.58833333,54.195
06-04-2021 10:00,4,72.95666667,29.84333333,22.5745,690.847,0,294.75,34.535,45.48166667
06-04-2021 11:00,4,85.14,30.81833333,21.49485,631.637,0,341.91,35.80666667,41.07333333
06-04-2021 12:00,4,66.24333333,27.58833333,14.26446667,569.371,0,383.83,36.94666667,36.66666667
06-04-2021 13:00,4,75.44833333,28.05166667,27.0894,650.737,0,441.9066667,37.43166667,36.22333333
06-04-2021 14:00,4,77.795,27.97333333,57.35231667,748.911,1.160566667,460.2466667,36.345,40.81333333
06-04-2021 15:00,4,214.8016667,40.815,72.30383333,1025.67,15.74606667,428.8066667,34.58666667,45.68333333
06-04-2021 16:00,4,107.8883333,30.96166667,74.3977,1236.343,36.19713333,434.4833333,33.76333333,48.06333333
06-04-2021 17:00,4,96.13559322,31.21016949,69.63659322,1214.954237,42.52044068,382.3423729,32.29152542,50.87457627
06-04-2021 18:00,4,78.58333333,29.49,74.72486667,1140.461,53.19786667,334.9233333,31.02833333,53.99333333
06-04-2021 19:00,4,78.92833333,31.57333333,86.27385,1232.332,61.41593333,328.3733333,30.07833333,60.61333333
06-04-2021 20:00,4,80.70166667,33.12,85.1942,1133.585,62.3883,293.8766667,29.595,64.22166667
06-04-2021 21:00,4,81.14666667,33.53666667,81.59536667,1009.244,59.87896667,256.76,29.25666667,66.08166667
06-04-2021 22:00,4,83.88833333,34.6,82.77316667,969.898,70.32406667,235.3633333,28.92666667,68.27
06-04-2021 23:00,4,91.95166667,37.46,81.17005,816.716,69.47716667,207.8533333,28.65833333,69.91
07-04-2021 00:00,4,96.61333333,38.43833333,81.23548333,746.046,70.98276667,191.26,28.32333333,71.79333333
07-04-2021 01:00,4,93.13166667,37.23666667,81.00646667,694.476,66.59143333,182.9633333,27.82833333,74.53166667
07-04-2021 02:00,4,98.90833333,39.86166667,80.90831667,705.745,72.20606667,173.3566667,27.50166667,76.335
07-04-2021 03:00,4,107.53,42.63166667,76.32798333,834.288,75.78186667,186.8933333,27.46,76.43833333
07-04-2021 04:00,4,126.355,43.57666667,76.13168333,906.104,78.07163333,190.3866667,27.18666667,77.35166667
07-04-2021 05:00,4,107.4866667,41.785,73.77608333,1056.612,77.31883333,217.0233333,26.955,77.63
07-04-2021 06:00,4,137.5033333,49.21333333,70.04638333,1482.542,73.89986667,300.4266667,27.25666667,76.73166667
07-04-2021 07:00,4,153.8483333,57.57666667,76.00081667,2114.179,63.64296667,420.0733333,28.41666667,70.49833333
07-04-2021 08:00,4,141.335,53.32333333,69.62106667,1652.914,29.04553333,385.5766667,30.325,61.765
07-04-2021 09:00,4,124.7733333,44.59833333,56.66526667,1052.028,0.627333333,302.1733333,32.05,52.96333333
07-04-2021 10:00,4,144.71,52.085,103.0902167,983.841,1.066466667,299.5533333,33.86833333,48.685
07-04-2021 11:00,4,153.7083333,48.93,91.99926667,814.806,0.125466667,331.43,35.105,43.97333333
07-04-2021 12:00,4,114.9716667,45.105,91.99926667,714.722,0,362.4333333,35.83166667,41.88166667
07-04-2021 13:00,4,115.3083333,43.39333333,84.73616667,731.339,0,410.4666667,36.69666667,39.695
07-04-2021 14:00,4,110.7583333,40.14666667,99.00063333,724.272,0.909633333,401.2966667,36.03666667,41.41833333
07-04-2021 15:00,4,102.245,34.59166667,76.32798333,848.04,8.719933333,422.2566667,34.92833333,44.82833333
07-04-2021 16:00,4,82.88,30.27666667,77.63665,1037.894,27.82223333,403.48,33.53333333,47.945
07-04-2021 17:00,4,107.0016667,37.42833333,111.6619833,1381.121,66.59143333,415.27,32.12333333,58.89333333
07-04-2021 18:00,4,105.61,43.01833333,109.7317,1309.114,74.65266667,364.6166667,30.81333333,65.99333333
07-04-2021 19:00,4,98.67166667,39.86333333,101.7488333,1235.77,74.18216667,311.3433333,29.77333333,70.47333333
07-04-2021 20:00,4,101.0566667,40.18333333,96.12156667,1186.492,73.24116667,289.51,29.28833333,72.595
07-04-2021 21:00,4,107.235,42.365,99.55681667,1172.167,86.82293333,255.8866667,28.96166667,74.76333333
07-04-2021 22:00,4,106.005,42.6,96.61231667,975.628,81.1142,221.8266667,28.64666667,76.57
07-04-2021 23:00,4,107.6683333,43.20666667,92.19556667,834.861,70.70046667,194.3166667,28.31833333,78.07666667
08-04-2021 00:00,4,113.5216667,45.48666667,87.71338333,801.054,63.36066667,191.26,28.06166667,79.13666667
08-04-2021 01:00,4,115.3283333,45.90166667,88.1387,723.317,60.34946667,168.1166667,27.86833333,79.94833333
08-04-2021 02:00,4,118.6033333,46.73166667,87.64795,703.071,62.82743333,158.51,27.835,80.145
08-04-2021 03:00,4,119.55,47.23,87.05905,714.531,64.48986667,160.6933333,27.69166667,81.265
08-04-2021 04:00,4,121.31,46.95166667,86.99361667,879.937,66.3405,172.0466667,27.54333333,81.76
08-04-2021 05:00,4,119.215,46.69666667,82.54415,1194.132,62.9529,207.8533333,27.515,81.425
08-04-2021 06:00,4,131.3033333,47.30333333,85.65223333,1577.087,63.988,281.2133333,27.98,79.34333333
08-04-2021 07:00,4,130.3033333,49.36666667,87.18991667,1542.707,59.283,308.2866667,28.91166667,76.46833333
08-04-2021 08:00,4,130.5633333,49.91,77.66936667,1263.656,44.5093,311.78,30.09666667,71.73666667
08-04-2021 09:00,4,141.65,49.05833333,67.55991667,963.404,23.36816667,280.7766667,31.28333333,66.06333333
08-04-2021 10:00,4,113.7783333,46.57666667,64.71356667,827.985,7.684833333,278.1566667,32.59833333,59.67666667
08-04-2021 11:00,4,161.115,51,73.44891667,972.572,9.660933333,310.0333333,32.14333333,59.68
08-04-2021 12:00,4,121.0366667,50.5,118.8923667,1339.292,51.755,323.1333333,31.54,63.42
08-04-2021 13:00,4,143.3783333,51.60166667,104.2353,1280.655,33.09183333,337.98,31.91,60.16
08-04-2021 14:00,4,139.785,58.10833333,146.8324,1122.698,57.55783333,269.4233333,29.28333333,72.23333333
08-04-2021 15:00,4,154.1491228,54.40526316,144.8831754,1457.430526,72.37445614,296.9333333,29.30526316,71.82631579
08-04-2021 16:00,4,117.3106383,44.70638298,126.7596809,1485.654894,75.44017021,316.6297872,29.65106383,65.97446809
08-04-2021 17:00,4,113.9866667,45.28833333,131.9463167,1516.158,84.90956667,342.7833333,29.32666667,71.48666667
08-04-2021 18:00,4,111.2166667,46.585,130.04875,1535.258,96.01336667,320.0766667,28.44166667,73.53666667
08-04-2021 19:00,4,133.8733333,54.6,119.1541,1491.328,105.7056667,319.64,28.15333333,76.47833333
08-04-2021 20:00,4,105.1333333,41.91333333,105.1513667,1419.13,97.36213333,306.54,28.045,74.07166667
08-04-2021 21:00,4,142.8116667,56.37166667,112.0545833,1161.662,107.1485333,266.3666667,27.69,79.49333333
08-04-2021 22:00,4,146.4566667,53.86666667,105.0205,961.494,94.53913333,237.11,27.505,82.46333333
08-04-2021 23:00,4,127.5666667,47.805,92.13013333,690.847,79.95363333,201.3033333,27.5,82.83
09-04-2021 00:00,4,137.6533333,53.70333333,92.55545,649.018,91.0888,174.6666667,27.42166667,83.83666667
09-04-2021 01:00,4,135.91,52.845,90.42886667,564.023,91.30836667,161.13,27.385,84.03833333
09-04-2021 02:00,4,128.03,49.645,90.39615,497.555,89.26953333,147.1566667,27.27666667,84.31
09-04-2021 03:00,4,111.3816667,43.6,81.49721667,527.542,70.22996667,168.5533333,27.24,84.30333333
09-04-2021 04:00,4,128.4883333,49.25833333,83.10033333,698.105,77.162,172.0466667,27.18666667,84.48333333
09-04-2021 05:00,4,147.5983333,55.225,91.14863333,983.65,95.73106667,201.3033333,27.01166667,85.17
09-04-2021 06:00,4,153.1333333,55.72333333,89.9054,1529.528,97.3935,311.3433333,27.54333333,83.725
09-04-2021 07:00,4,153.5216667,53.12166667,78.35641667,1543.089,74.9036,333.1766667,28.91,78.48333333
09-04-2021 08:00,4,136.8416667,50.265,72.56556667,1175.223,57.08733333,300.8633333,29.67166667,75.11
09-04-2021 09:00,4,166.2883333,53.375,72.92545,980.594,49.1202,320.95,31.07166667,69.70166667
09-04-2021 10:00,4,138.3366667,52.93833333,72.50013333,811.559,31.3353,310.9066667,31.985,65.63666667
09-04-2021 11:00,4,165.315,54.905,78.29098333,661.051,18.5377,277.72,33.05666667,60.69833333
09-04-2021 12:00,4,117.5466667,47.635,80.0904,979.257,3.920833333,363.3066667,33.075,59.46833333
09-04-2021 13:00,4,176.63,75.715,191.3270667,2142.829,94.6646,462.8666667,26.87333333,90.99333333
09-04-2021 14:00,4,144.6433333,63.89333333,195.22035,1964.435,116.8094667,377.28,26.73333333,95.95333333
09-04-2021 15:00,4,94.43220339,39.85254237,117.6801864,1152.021356,68.48566102,311.2915254,27.37118644,94.44576271
09-04-2021 16:00,4,102.7145455,40.66727273,108.0363818,1358.947636,57.69185455,386.8072727,27.89636364,92.57636364
09-04-2021 17:00,4,97.39,39.895,84.17998333,1070.555,48.14783333,286.89,22.435,34.89166667
09-04-2021 18:00,4,108.5616667,45.095,91.44308333,1144.281,60.09853333,272.9166667,22.01333333,32.04333333
09-04-2021 19:00,4,105.5883333,41.81833333,88.89118333,1291.542,65.36813333,283.8333333,27.95166667,81.91333333
09-04-2021 20:00,4,103.1,41.16833333,89.02205,1019.94,66.4346,234.0533333,28.17666667,80.32333333
09-04-2021 21:00,4,99.44333333,39.47166667,83.68923333,1092.711,65.36813333,244.97,28.01166667,80.69333333
09-04-2021 22:00,4,99.89333333,39.53833333,81.59536667,1060.05,69.50853333,233.6166667,27.885,81.33333333
09-04-2021 23:00,4,98.91833333,39.55833333,82.51143333,837.153,74.9977,194.7533333,27.84333333,81.83333333
10-04-2021 00:00,4,93.49,37.495,80.22126667,602.605,61.6355,172.4833333,27.77,82.21833333
10-04-2021 01:00,4,98.48833333,38.765,80.81016667,593.819,61.9178,165.4966667,27.52666667,83.93833333
10-04-2021 02:00,4,98.35666667,39.05666667,77.80023333,556.192,58.93796667,157.6366667,27.465,83.68833333
10-04-2021 03:00,4,98.67333333,38.81833333,72.53285,530.216,58.1538,151.5233333,27.27166667,83.03166667
10-04-2021 04:00,4,110.22,41.97333333,79.82866667,611.2,76.4092,146.72,27.095,84.11
10-04-2021 05:00,4,127.4433333,47.22833333,78.61815,810.031,70.4809,191.6966667,26.93166667,84.40333333
10-04-2021 06:00,4,132.8983333,50.32,79.01075,1398.12,69.47716667,299.5533333,27.10833333,84.36
10-04-2021 07:00,4,189.545,71.96833333,80.71201667,1568.301,65.08583333,338.4166667,27.99333333,81.68333333
10-04-2021 08:00,4,198.875,79.39333333,78.94531667,1593.322,46.54813333,349.77,29.05166667,77.46
10-04-2021 09:00,4,157.0933333,63.99833333,79.17433333,1262.51,17.62806667,310.0333333,30.78666667,68.705
10-04-2021 10:00,4,158.0766667,62.79666667,102.8939167,1022.041,7.9044,270.2966667,31.59,64.79666667
10-04-2021 11:00,4,144.6083333,57.205,110.0588667,917.182,9.159066667,265.93,31.92333333,63.10333333
10-04-2021 12:00,4,112.2516667,45.47166667,88.59673333,766.865,0.909633333,279.03,33.13833333,56.28166667
10-04-2021 13:00,4,103.0783333,41.65333333,81.62808333,704.026,1.5056,297.8066667,34.23666667,52.28833333
10-04-2021 14:00,4,96.99166667,39.185,73.67793333,669.073,1.286033333,324.0066667,34.95333333,49.29166667
10-04-2021 15:00,4,91.10166667,34.99,98.28086667,791.886,14.115,340.6,34.04833333,55.80833333
10-04-2021 16:00,4,83.07333333,33.18166667,104.4643167,893.116,39.6161,313.9633333,31.62,63.46
10-04-2021 17:00,4,94.33166667,38.91833333,119.5139833,1335.854,84.28223333,339.7266667,30.35833333,70.47833333
10-04-2021 18:00,4,104.5433333,40.945,100.0802833,1614.714,77.22473333,389.5066667,30.01166667,71.78
10-04-2021 19:00,4,108.76,43.28,106.2310167,2239.475,92.81396667,470.29,29.00166667,78.14666667
10-04-2021 20:00,4,116.78,46.29,110.3860333,2217.701,93.66086667,454.1333333,27.73666667,82.05666667
10-04-2021 21:00,4,107.1245614,42.26666667,104.7622105,2250.181053,90.73221053,437.5859649,27.65438596,81.28421053
10-04-2021 22:00,4,94.46129032,37.18387097,90.55129032,1290.913548,86.26845161,286.5096774,28.30967742,78.35483871
10-04-2021 23:00,4,89.16333333,36.445,66.38211667,912.598,57.18143333,240.6033333,28.25,77.15
11-04-2021 00:00,4,80.79166667,33.205,66.90558333,757.506,61.13363333,209.6,27.97,76.70333333
11-04-2021 01:00,4,73.43166667,30.16833333,66.9383,656.467,59.12616667,193.0066667,28.01333333,75.86833333
11-04-2021 02:00,4,65.83166667,27.71833333,63.83021667,585.988,52.66463333,182.09,27.83833333,75.22
11-04-2021 03:00,4,61.07333333,26.26333333,64.81171667,581.022,51.9432,177.2866667,27.57166667,75.265
11-04-2021 04:00,4,54.81166667,24.39,67.82165,580.258,51.0963,168.1166667,27.15,76.09333333
11-04-2021 05:00,4,55.19,24.42,73.54706667,725.609,57.46373333,186.02,26.88166667,77.385
11-04-2021 06:00,4,74.51833333,31.43,75.60821667,928.069,63.01563333,224.4466667,27.11666667,77.48833333
11-04-2021 07:00,4,104.2433333,41.19166667,69.98095,1158.606,49.52796667,274.2266667,28.71166667,71.955
11-04-2021 08:00,4,66.12833333,27.27833333,49.23858333,931.698,14.52276667,264.1833333,30.75833333,62.645
11-04-2021 09:00,4,64.98166667,25.79833333,38.8674,816.907,0.125466667,276.8466667,32.64166667,55.015
11-04-2021 10:00,4,58.29,24.73333333,29.21598333,676.713,0,307.85,34.385,49.60166667
11-04-2021 11:00,4,54.29,24.40833333,17.24168333,649.973,0,351.9533333,35.76166667,44.86166667
11-04-2021 12:00,4,56.64,25.52666667,31.27713333,586.561,0,371.6033333,36.16,43.92333333
11-04-2021 13:00,4,69.87333333,29.45833333,117.2565333,827.794,32.3704,347.15,33.07166667,59.91
11-04-2021 14:00,4,79.17,33.47333333,161.2277333,990.335,82.93346667,264.1833333,28.615,79.96833333
11-04-2021 15:00,4,65.495,28.025,145.36015,1859.767,97.9581,374.2233333,30.47333333,72.33666667
11-04-2021 16:00,4,52.805,21.69166667,58.75913333,1008.098,30.6766,282.0866667,31.9,61.28833333
11-04-2021 17:00,4,61.10166667,25.10666667,62.48883333,1231.186,44.4152,313.9633333,31.22166667,63.33666667
11-04-2021 18:00,4,68.74666667,27.64,79.17433333,1691.496,71.82966667,370.73,30.12,67.83166667
11-04-2021 19:00,4,69.55,28.07333333,62.88143333,1257.544,48.0851,304.7933333,29.77666667,64.36833333
11-04-2021 20:00,4,76.37,30.40666667,76.78601667,1080.678,56.80503333,271.6066667,29.06833333,69.09333333
11-04-2021 21:00,4,86.00166667,33.08,82.87131667,1137.023,65.33676667,269.86,28.54833333,73.32333333
11-04-2021 22:00,4,88.63666667,33.63666667,78.38913333,990.908,63.01563333,240.6033333,28.21,75.10833333
11-04-2021 23:00,4,87.84833333,33.77166667,80.02496667,878.409,72.2688,214.84,27.88166667,76.42333333
12-04-2021 00:00,4,80.91666667,32.125,76.03353333,743.945,70.07313333,188.2033333,27.6,77.32166667
12-04-2021 01:00,4,75.79833333,29.575,74.92116667,648.445,67.12466667,164.1866667,27.50333333,77.29666667
12-04-2021 02:00,4,70.32666667,27.765,73.6125,622.469,61.41593333,159.82,27.35,77.695
12-04-2021 03:00,4,64.025,26.36166667,66.84015,626.289,54.54663333,165.06,27.17666667,77.375
12-04-2021 04:00,4,78.83166667,31.46333333,72.53285,745.664,67.8461,180.3433333,26.91333333,79.09666667
12-04-2021 05:00,4,116.6533333,46.06,72.36926667,1101.306,75.90733333,238.42,26.855,79.56333333
12-04-2021 06:00,4,105.2333333,40.55833333,66.08766667,1582.244,68.15976667,324.0066667,27.505,76.28166667
12-04-2021 07:00,4,85.64166667,34.41666667,57.15601667,1320.574,47.17546667,306.9766667,28.99666667,70.90833333
12-04-2021 08:00,4,70.385,28.61,48.02806667,1094.048,28.73186667,285.58,30.465,65.68666667
12-04-2021 09:00,4,82.48813559,30.28983051,52.10267797,982.4522034,14.67322034,303.7423729,32.3440678,59.69830508
12-04-2021 10:00,4,58.08666667,24.345,43.48045,677.477,0.031366667,301.3,33.905,51.94
12-04-2021 11:00,4,59.12166667,24.485,44.33108333,610.245,0.1882,310.9066667,35.08333333,49.17
12-04-2021 12:00,4,52.14,23.37833333,55.29116667,623.997,0.0941,341.4733333,35.71166667,48.2
12-04-2021 13:00,4,70.93,25.98666667,97.43023333,983.459,24.71693333,364.18,32.44333333,60.69166667
12-04-2021 14:00,4,49.35833333,16.53333333,102.8612,1077.431,57.33826667,306.54,29.98333333,65.03333333
12-04-2021 15:00,4,105.3966667,23.375,106.49275,1441.668,69.9163,362.87,31.26666667,64.175
12-04-2021 16:00,4,54.38166667,21.42,82.57686667,1367.942,62.16873333,362.87,31.22333333,64.95166667
12-04-2021 17:00,4,61.87833333,23.495,81.95525,1493.047,67.40696667,361.56,30.72833333,65.45166667
12-04-2021 18:00,4,58.69,24.45,93.20978333,1259.072,76.8797,306.54,29.885,70.01
12-04-2021 19:00,4,65.07333333,27.72333333,92.09741667,1119.642,71.0455,275.5366667,29.155,74.34333333
12-04-2021 20:00,4,61.05,25.75166667,81.82438333,1138.36,64.01936667,266.8033333,28.59833333,75.625
12-04-2021 21:00,4,55.19833333,23.345,81.36635,998.166,65.7759,239.73,28.41,75.07333333
12-04-2021 22:00,4,68.14333333,27.29,88.23685,944.877,82.40023333,212.6566667,28.16833333,76.84833333
12-04-2021 23:00,4,75.055,30.23833333,88.17141667,711.666,75.3741,180.78,27.96,79.425
